,Image,F1,Jaccard,Recall,Precision
59,images\904.png,0.9412965798876978,0.8891031822565092,0.9989165763813651,0.88996138996139
60,images\701.png,0.9586846543001686,0.9206477732793522,0.9296811120196239,0.9895561357702349
61,images\381.png,0.9495596477181746,0.9039634146341463,0.9503205128205128,0.9488
62,images\478.png,0.017316017316017316,0.008733624454148471,0.008733624454148471,1.0
63,images\1354.png,0.9550989345509894,0.9140568099053168,0.9609494640122511,0.9493192133131618
64,images\2701.png,0.9469244288224956,0.8991989319092123,0.903420523138833,0.9948301329394387
65,images\1689.png,0.9029535864978903,0.823076923076923,0.9455081001472754,0.8640646029609691
66,images\2672.png,0.6517877476656798,0.4834459459459459,0.4834459459459459,1.0
67,images\2524.png,0.4437117286858219,0.2851089588377724,0.8380782918149466,0.3017296604740551
68,images\2026.png,0.0,0.0,0.0,0.0
69,images\2356.png,0.8966894027616037,0.8127261761158022,0.9628438728117185,0.839041095890411
70,images\527.png,0.9062784349408554,0.8286189683860233,0.9841897233201581,0.8397976391231029
71,images\1142.png,0.904891304347826,0.826302729528536,0.940677966101695,0.8717277486910995
72,images\1562.png,0.5306479859894921,0.36114421930870083,1.0,0.36114421930870083
73,images\1668.png,0.9336870026525199,0.8756218905472637,0.9263157894736842,0.9411764705882353
74,images\1837.png,0.967551622418879,0.9371428571428572,0.98676293622142,0.9490740740740741
75,images\294.png,0.9484240687679083,0.9019073569482289,0.9232914923291492,0.9749631811487481
76,images\2157.png,0.803105151729005,0.6709905660377359,0.6822541966426858,0.9759862778730704
77,images\2528.png,0.7907647907647908,0.6539379474940334,0.8703017469560614,0.7245482591449978
78,images\2527.png,0.9013054830287206,0.8203422053231939,0.8788187372708758,0.92497320471597
79,images\2075.png,0.7431237721021611,0.5912465806955842,0.6869466515323496,0.8093073014174913
80,images\2322.png,0.7015706806282722,0.5403225806451613,0.9458823529411765,0.5575589459084604
81,images\3034.png,0.9123882503192848,0.8388914983560357,0.8414605418138987,0.9963737796373779
82,images\1851.png,0.8567002323780015,0.7493224932249323,0.8353474320241692,0.8791732909379968
83,images\676.png,0.960285941223193,0.9236058059587471,0.9243119266055045,0.9991735537190083
84,images\1818.png,0.8872340425531915,0.7973231357552581,0.9675174013921114,0.8192534381139489
85,images\2906.png,0.0,0.0,0.0,0.0
86,images\1840.png,0.8709055876685935,0.7713310580204779,0.9535864978902954,0.8014184397163121
87,images\560.png,0.0,0.0,0.0,0.0
88,images\1337.png,0.9403141361256544,0.8873517786561265,0.951271186440678,0.9296066252587992
89,images\1384.png,0.7855477855477856,0.6468330134357005,0.9941002949852508,0.649325626204239
90,images\2936.png,0.9244902531929196,0.8595833333333334,0.9445970695970696,0.9052215884159719
91,images\1579.png,0.918918918918919,0.85,0.9745222929936306,0.8693181818181818
92,images\678.png,0.9508729192042225,0.9063467492260062,0.9141295862607338,0.9906937394247038
93,images\555.png,0.9465791940018744,0.8985765124555161,0.9564393939393939,0.9369202226345084
94,images\1885.png,0.8535564853556485,0.7445255474452555,0.8680851063829788,0.8395061728395061
95,images\2471.png,0.4792731402612152,0.31516056758775207,0.9745958429561201,0.3177710843373494
96,images\1769.png,0.9631966351209253,0.9290060851926978,0.9492227979274611,0.9775880469583778
97,images\1720.png,0.8619854721549637,0.7574468085106383,0.9726775956284153,0.7739130434782608
98,images\2465.png,0.7525835866261398,0.6033138401559455,0.9864541832669322,0.6083538083538084
99,images\2255.png,0.1980777267028834,0.10992578849721707,0.10992578849721707,1.0
100,images\1960.png,0.18620227729403885,0.10265878877400296,0.11218724778046812,0.547244094488189
101,images\21.png,0.963402571711177,0.9293893129770993,0.9938775510204082,0.9347408829174664
102,images\26.png,0.8958837772397095,0.8114035087719298,1.0,0.8114035087719298
103,images\2405.png,0.8384,0.721763085399449,0.721763085399449,1.0
104,images\335.png,0.9198606271777003,0.8516129032258064,0.9061784897025171,0.9339622641509434
105,images\893.png,0.9501661129568106,0.9050632911392406,0.955456570155902,0.9449339207048458
106,images\2606.png,0.7596054762255263,0.6123902207453121,0.7985143918291551,0.7243121841661988
107,images\11.png,0.9729557747375119,0.9473358116480793,0.9915693904020753,0.9550281074328545
108,images\2980.png,0.9609724888035829,0.9248768472906403,0.9411027568922306,0.9816993464052287
109,images\3011.png,0.6102117061021171,0.4390681003584229,0.9210526315789473,0.45623836126629425
110,images\717.png,0.8525857902368293,0.7430497051390059,0.8159111933395005,0.8927125506072875
111,images\277.png,0.9791271347248577,0.9591078066914498,0.9760403530895334,0.9822335025380711
112,images\2979.png,0.9594676346037507,0.922093023255814,0.9838709677419355,0.9362455726092089
113,images\2275.png,0.8556521739130435,0.7477203647416414,0.7784810126582279,0.9498069498069498
114,images\1866.png,0.839142091152815,0.7228637413394919,0.7264287786480998,0.993256644188814
115,images\1344.png,0.9258649093904449,0.8619631901840491,0.9123376623376623,0.939799331103679
116,images\2137.png,0.7506983240223464,0.6008943543879263,0.921165381319623,0.63347083087802
117,images\2072.png,0.508,0.34048257372654156,0.943069306930693,0.3476277372262774
118,images\1137.png,0.9246323529411765,0.8598290598290599,0.8871252204585538,0.9654510556621881
119,images\1906.png,0.9368919930157147,0.8812763960581886,0.9771071800208116,0.8998562529947293
120,images\1495.png,0.9504837791690381,0.9056399132321041,0.9800469483568075,0.9226519337016574
121,images\694.png,0.8524240809802877,0.7428040854224698,0.9111617312072893,0.8008008008008008
122,images\336.png,0.9740376007162042,0.9493891797556719,0.9662522202486679,0.9819494584837545
123,images\1560.png,0.9347826086956522,0.8775510204081632,0.9662921348314607,0.9052631578947369
124,images\1546.png,0.9182509505703422,0.8488576449912126,1.0,0.8488576449912126
125,images\1969.png,0.6960865945045795,0.5338441890166028,0.9789227166276346,0.5400516795865633
126,images\2459.png,0.9381148841637575,0.8834429169157203,0.9495663347253454,0.9269363436814049
127,images\587.png,0.9579242636746143,0.9192462987886945,0.9499304589707928,0.9660537482319661
128,images\2662.png,0.8427507665352606,0.7282361847085541,0.767757382282522,0.9339805825242719
129,images\2930.png,0.9263157894736842,0.8627450980392157,0.979757085020243,0.8784029038112523
130,images\943.png,0.9030544488711819,0.8232445520581114,0.8252427184466019,0.9970674486803519
131,images\1794.png,0.8853333333333333,0.7942583732057417,0.9378531073446328,0.8383838383838383
132,images\3043.png,0.35994297933000713,0.2194697957409822,0.9931170108161259,0.21980413492927095
133,images\2380.png,0.8911404917830223,0.8036550033429909,0.9277077437612554,0.8573466476462197
134,images\126.png,0.9111111111111111,0.8367346938775511,0.9965277777777778,0.8391812865497076
135,images\1147.png,0.8998968008255934,0.8180112570356473,0.9582417582417583,0.8482490272373541
136,images\1883.png,0.9126891734575088,0.8394004282655246,0.966707768187423,0.86438809261301
137,images\2176.png,0.8381799521040028,0.7214369846878681,0.9622937941869599,0.7424242424242424
138,images\2304.png,0.7093220338983051,0.5495732107682206,0.5495732107682206,1.0
139,images\369.png,0.9425028184892897,0.8912579957356077,0.9372197309417041,0.9478458049886621
140,images\2228.png,0.7787810383747178,0.6377079482439926,0.92,0.675146771037182
141,images\2114.png,0.8591549295774648,0.7530864197530864,0.827430293896006,0.8934092758340114
142,images\451.png,0.9171717171717172,0.8470149253731343,0.908,0.926530612244898
143,images\1916.png,0.6678314042367329,0.5013114754098361,0.5013114754098361,1.0
144,images\2349.png,0.8314087759815243,0.7114624505928854,0.7228915662650602,0.9782608695652174
145,images\2530.png,0.15081967213114755,0.08156028368794327,0.08156028368794327,1.0
146,images\1419.png,0.8365650969529086,0.719047619047619,0.9837133550488599,0.727710843373494
147,images\86.png,0.8651794374393792,0.7623931623931623,0.9681620839363242,0.7819988310929281
148,images\2725.png,0.9413363533408834,0.8891741548994437,0.9264378065091395,0.9567219152854513
149,images\1013.png,0.8769497400346621,0.7808641975308642,0.8433333333333334,0.9133574007220217
150,images\777.png,0.89944576405384,0.8172661870503597,0.8861154446177847,0.9131832797427653
151,images\2995.png,0.8360225140712946,0.7182462927143778,0.9221854304635762,0.7645847632120796
152,images\2992.png,0.9598244429439567,0.9227523531321,0.9640556120718887,0.9556302521008403
153,images\1968.png,0.8827412763281987,0.7900956668542487,0.9570552147239264,0.8191365227537923
154,images\1191.png,0.9440137812230835,0.8939641109298532,0.9303904923599321,0.958041958041958
155,images\2956.png,0.8077077478924127,0.6774410774410774,0.6815718157181572,0.9911330049261083
156,images\2187.png,0.9052631578947369,0.8269230769230769,0.9473180076628352,0.866783523225241
157,images\2248.png,0.9086479902557856,0.8325892857142857,0.8400900900900901,0.9893899204244032
158,images\1452.png,0.8287081339712918,0.7075163398692811,0.8747474747474747,0.7872727272727272
159,images\2525.png,0.9169014084507042,0.846553966189857,0.9319971367215462,0.9022869022869023
160,images\1108.png,0.8986889153754469,0.816017316017316,0.9378109452736318,0.8627002288329519
161,images\2787.png,0.770739064856712,0.6269938650306749,0.958125,0.6446593776282591
162,images\602.png,0.9556692242114238,0.9151020408163265,0.9180999180999181,0.9964444444444445
163,images\227.png,0.8327974276527331,0.7134986225895317,0.955719557195572,0.7378917378917379
164,images\1567.png,0.34685598377281945,0.2098159509202454,1.0,0.2098159509202454
165,images\1076.png,0.0,0.0,0.0,0.0
166,images\2565.png,0.9503142771625261,0.9053321927573424,0.9184263812554238,0.9844961240310077
167,images\1075.png,0.1368312757201646,0.07344008834897847,0.07514124293785311,0.764367816091954
168,images\824.png,0.7477815699658703,0.5971654401744344,0.6415812591508052,0.8961145194274028
169,images\2543.png,0.9221698113207547,0.8555798687089715,0.9974489795918368,0.8574561403508771
170,images\460.png,0.9595278246205734,0.9222042139384117,0.9297385620915033,0.9912891986062717
171,images\1751.png,0.9459459459459459,0.8974358974358975,0.9423076923076923,0.9496124031007752
172,images\1390.png,0.9402777777777778,0.8872870249017037,0.9111709286675639,0.9713055954088953
173,images\754.png,0.680952380952381,0.516245487364621,0.5267034990791897,0.9629629629629629
174,images\117.png,0.5493924986793449,0.37873270211216314,0.39588884659307194,0.8973252804141502
175,images\941.png,0.8148804251550045,0.6875934230194319,0.7836456558773425,0.8487084870848709
176,images\347.png,0.9459354336833917,0.8974169741697416,0.9743589743589743,0.9191232048374905
177,images\247.png,0.8584371460928653,0.751984126984127,0.9451371571072319,0.7863070539419087
178,images\837.png,0.6791510611735331,0.5141776937618148,0.6210045662100456,0.7493112947658402
179,images\1225.png,0.9228346456692913,0.8567251461988304,0.9331210191082803,0.9127725856697819
180,images\1428.png,0.9630411826821542,0.9287169042769857,0.9620253164556962,0.9640591966173362
181,images\2926.png,0.44491080797481636,0.28609986504723345,0.3947858472998138,0.5096153846153846
182,images\1774.png,0.8975308641975308,0.8141097424412094,0.9918144611186903,0.8196166854565953
183,images\2107.png,0.9501543890604323,0.9050420168067227,0.9835616438356164,0.9189419795221843
184,images\552.png,0.8975198876930276,0.8140916808149405,0.9907024793388429,0.8203592814371258
185,images\925.png,0.933852140077821,0.8759124087591241,0.9174311926605505,0.9508716323296355
186,images\284.png,0.9227557411273486,0.8565891472868217,0.8700787401574803,0.9822222222222222
187,images\2780.png,0.7341772151898734,0.58,0.9216101694915254,0.6100981767180925
188,images\860.png,0.951447135262847,0.9073907165389815,0.9520094562647754,0.9508854781582055
189,images\375.png,0.9738480697384807,0.9490291262135923,0.9771510174937522,0.9705673758865249
190,images\834.png,0.8209169054441261,0.6962332928311057,0.8185714285714286,0.8232758620689655
191,images\2642.png,0.0,0.0,0.0,0.0
192,images\1375.png,0.8083989501312336,0.6784140969162996,0.9871794871794872,0.6844444444444444
193,images\681.png,0.9680255795363709,0.9380325329202169,0.9595879556259905,0.9766129032258064
194,images\384.png,0.9696078431372549,0.9410085632730733,0.9850597609561753,0.9546332046332047
195,images\2154.png,0.2529411764705882,0.1447811447811448,0.14675767918088736,0.9148936170212766
196,images\1657.png,0.7957559681697612,0.6607929515418502,0.9316770186335404,0.6944444444444444
197,images\69.png,0.8469387755102041,0.7345132743362832,0.9837037037037037,0.7435610302351624
198,images\1568.png,0.8971553610503282,0.8134920634920635,0.9490740740740741,0.8506224066390041
199,images\222.png,0.9733910891089109,0.948161543098252,0.9656230816451811,0.9812850904553961
200,images\269.png,0.903056768558952,0.8232484076433121,0.9736346516007532,0.8420195439739414
201,images\3041.png,0.6920821114369502,0.5291479820627802,0.6941176470588235,0.6900584795321637
202,images\1043.png,0.9557046979865772,0.9151670951156813,0.9531459170013387,0.9582772543741588
203,images\2479.png,0.7980513728963685,0.6639646278555638,0.7700854700854701,0.828125
204,images\2550.png,0.8816793893129771,0.78839590443686,0.8477064220183487,0.9184890656063618
205,images\393.png,0.0,0.0,0.0,0.0
206,images\110.png,0.832409972299169,0.7129300118623962,0.7656050955414013,0.9119878603945372
207,images\3033.png,0.9696186166774402,0.9410288582183187,0.943594044873139,0.9971194327498338
208,images\2233.png,0.48415885765283356,0.31939947012069475,0.9140690817186183,0.3292867981790592
209,images\2965.png,0.7814207650273224,0.6412556053811659,0.7028596961572833,0.8797539149888143
210,images\581.png,0.9662317728319263,0.9346696362286563,0.9897798742138365,0.9437781109445277
211,images\1089.png,0.8569898232458489,0.7497656982193065,0.7568590350047304,0.9876543209876543
212,images\2627.png,0.710691823899371,0.551219512195122,0.9924717691342535,0.5535339398180545
213,images\1411.png,0.9315068493150684,0.8717948717948718,0.9220338983050848,0.9411764705882353
214,images\244.png,0.9488103821196827,0.9026063100137174,0.9440459110473458,0.9536231884057971
215,images\2609.png,0.528169014084507,0.3588516746411483,0.3588516746411483,1.0
216,images\855.png,0.9179856115107914,0.848404255319149,0.9253081943437274,0.9107780157030693
217,images\2909.png,0.7683535281539559,0.6238425925925926,0.7914831130690162,0.7465373961218836
218,images\1207.png,0.745920745920746,0.5947955390334573,0.9815950920245399,0.6015037593984962
219,images\2593.png,0.9389671361502347,0.8849557522123894,0.9211873080859775,0.9574468085106383
220,images\184.png,0.7654320987654321,0.62,0.8752941176470588,0.680073126142596
221,images\2060.png,0.0,0.0,0.0,0.0
222,images\159.png,0.9465884532263044,0.8985932004689332,0.9515828677839852,0.9416461916461917
223,images\512.png,0.9796129032258064,0.9600404653515427,0.9668874172185431,0.9926778242677824
224,images\2732.png,0.6912621359223301,0.5281899109792285,0.9368421052631579,0.5476923076923077
225,images\2994.png,0.0019187719859290054,0.0009603072983354673,0.0027397260273972603,0.0014763779527559055
226,images\2394.png,0.4438305709023941,0.285207100591716,0.28827751196172247,0.964
227,images\1420.png,0.8288973384030418,0.7077922077922078,0.8861788617886179,0.7785714285714286
228,images\1814.png,0.8530465949820788,0.74375,0.99581589958159,0.7460815047021944
229,images\782.png,0.931063829787234,0.8710191082802548,0.9814593301435407,0.8855909336211549
230,images\1437.png,0.9300982091276718,0.8693304535637149,0.98531211750306,0.8807439824945296
231,images\2300.png,0.8727272727272727,0.7741935483870968,0.8664259927797834,0.8791208791208791
232,images\2801.png,0.8149386845039019,0.6876763875823142,0.9871708305199189,0.6938775510204082
233,images\2418.png,0.8992586131705189,0.8169572107765452,0.8402607986960066,0.9671669793621013
234,images\1955.png,0.7309523809523809,0.575984990619137,0.7811704834605598,0.6868008948545862
235,images\1342.png,0.9400855920114123,0.8869448183041723,0.9360795454545454,0.9441260744985673
236,images\1585.png,0.9382716049382716,0.8837209302325582,0.9992266047950503,0.8843258042436687
237,images\6.png,0.8976076555023923,0.8142361111111112,0.8405017921146953,0.9630390143737166
238,images\718.png,0.6669675090252708,0.5003385240352065,0.5139082058414465,0.9498714652956298
239,images\437.png,0.8895705521472392,0.8011049723756906,0.8841463414634146,0.8950617283950617
240,images\1792.png,0.8255813953488372,0.7029702970297029,0.7888888888888889,0.8658536585365854
241,images\1681.png,0.9663341645885287,0.9348612786489746,0.9923175416133163,0.9416767922235723
242,images\750.png,0.740909090909091,0.5884476534296029,0.6176582038651004,0.9256104486087451
243,images\1826.png,0.9072453622681134,0.8302370275464446,0.8565763384005287,0.9642857142857143
244,images\2061.png,0.8966061562746646,0.8125894134477826,0.9146537842190016,0.8792569659442725
245,images\2858.png,0.9329794293297943,0.8743781094527363,0.9070967741935484,0.9603825136612022
246,images\2101.png,0.24611559975139838,0.1403260099220411,0.4864864864864865,0.16472545757071547
247,images\1006.png,0.8787061994609164,0.7836538461538461,0.8232323232323232,0.9421965317919075
248,images\2808.png,0.6725197541703248,0.5066137566137566,1.0,0.5066137566137566
249,images\1803.png,0.8263473053892215,0.7040816326530612,0.9787234042553191,0.7150259067357513
